DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	1p13.2	1	115266818		LINC01765 - NGF-AS1	ENSG00000233730	ENSG00000228035		164132	16216	rs77267109-?	rs77267109	0	77267109	regulatory_region_variant	1	NR	4E-8	7.3979400086720375				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA											chr5:122481429-?	chr5:122481429	0			1	NR	2E-8	7.698970004336019				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	2p23.3	2	26691919		RPL37P11 - KCNK3	ENSG00000225024	ENSG00000171303		13409	803	rs935168-?	rs935168	0	935168	regulatory_region_variant	1	NR	1E-18	18.0				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	2q32.2	2	190731124		NAB1 - GLS	ENSG00000138386	ENSG00000115419		38358	149697	rs10203824-?	rs10203824	0	10203824	intron_variant	1	NR	1E-10	10.0				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	2q24.3	2	163843424		FIGN - PRPS1P1	ENSG00000182263	ENSG00000226847		107412	370115	rs13003727-?	rs13003727	0	13003727	intron_variant	1	NR	3E-10	9.522878745280337				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	2q37.3	2	241526862		STK25 - BOK-AS1	ENSG00000115694	ENSG00000234235		17132	17541	rs79349366-?	rs79349366	0	79349366	intergenic_variant	1	NR	2E-9	8.698970004336019				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	2q22.3	2	145075168		TEX41			ENSG00000226674			rs957292-?	rs957292	0	957292	non_coding_transcript_exon_variant	0	NR	8E-9	8.096910013008056				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	2p14	2	65060762		CEP68			ENSG00000011523			rs2249105-?	rs2249105	0	2249105	intron_variant	0	NR	1E-8	8.0				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	1p36.22	1	11835738		CLCN6			ENSG00000011021			rs55857306-?	rs55857306	0	55857306	intron_variant	0	NR	4E-35	34.39794000867204				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	3q26.2	3	169428709		MECOM			ENSG00000085276			rs2014590-?	rs2014590	0	2014590	intron_variant	0	NR	2E-13	12.698970004336019				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	3q21.2	3	124832191		ITGB5			ENSG00000082781			rs34441446-?	rs34441446	0	34441446	intron_variant	0	NR	7E-12	11.154901959985743				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	3p24.1	3	27497240		UBA52P4 - RNU1-96P	ENSG00000230807	ENSG00000201033		10623	16631	rs9815383-?	rs9815383	0	9815383	intergenic_variant	1	NR	1E-11	11.0				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	1p36.22	1	11764518		C1orf167			ENSG00000215910			rs10864536-?	rs10864536	0	10864536	intron_variant	0	NR	2E-15	14.698970004336019				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	1p36.22	1	11917898		RNU5E-4P - KIAA2013	ENSG00000201801	ENSG00000116685		7971	1693	rs12738237-?	rs12738237	0	12738237	intergenic_variant	1	NR	9E-13	12.045757490560675				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	1q42.2	1	230712956		AGT			ENSG00000135744			rs2004776-?	rs2004776	0	2004776	intron_variant	0	NR	2E-11	10.698970004336019				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	4q24	4	102267552		SLC39A8			ENSG00000138821			rs13107325-?	rs13107325	0	13107325	missense_variant	0	NR	6E-11	10.221848749616356				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	1p34.2	1	43460634		HYI-AS1 - PTPRF	ENSG00000229348	ENSG00000142949		3639	64553	rs2782652-?	rs2782652	0	2782652	regulatory_region_variant	1	NR	8E-11	10.096910013008056				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	4q31.21	4	145887864		ZNF827			ENSG00000151612			rs7662069-?	rs7662069	0	7662069	intron_variant	0	NR	7E-10	9.154901959985743				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	4q31.21	4	142811273		INPP4B			ENSG00000109452			rs11933763-?	rs11933763	0	11933763	intron_variant	0	NR	4E-9	8.397940008672037				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	4q24	4	105989801		NPNT			ENSG00000168743			rs56388530-?	rs56388530	0	56388530	intron_variant	0	NR	5E-9	8.301029995663981				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	4q32.1	4	155713794		GUCY1A1			ENSG00000164116			rs2242296-?	rs2242296	0	2242296	intron_variant	0	NR	1E-8	8.0				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	5p13.3	5	32831833		NPR3 - LINC02120	ENSG00000113389	ENSG00000248279		40109	115610	rs12656497-?	rs12656497	0	12656497	regulatory_region_variant	1	NR	5E-33	32.30102999566398				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	5p13.3	5	32690093		NPR3			ENSG00000113389			rs7715779-?	rs7715779	0	7715779	intron_variant	0	NR	7E-20	19.154901959985743				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA											rs781713152-?	rs781713152	0	781713152		1	NR	1E-11	11.0				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	5q12.1	5	62296749		RN7SKP157 - KIF2A	ENSG00000251983	ENSG00000068796		149803	9413	rs13163533-?	rs13163533	0	13163533	regulatory_region_variant	1	NR	2E-9	8.698970004336019				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA											chr5:32940492-?	chr5:32940492	0			1	NR	4E-9	8.397940008672037				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	5q33.3	5	158511862		LINC02227 - EBF1	ENSG00000276778	ENSG00000164330		102089	184058	rs2963444-?	rs2963444	0	2963444	intron_variant	1	NR	7E-9	8.154901959985743				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	5q14.3	5	88469841		TMEM161B-DT - LINC00461	ENSG00000247828	ENSG00000245526		30504	37705	rs9293499-?	rs9293499	0	9293499	intron_variant	1	NR	1E-8	8.0				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	5q33.3	5	158376580		LINC02227			ENSG00000276778			rs13436194-?	rs13436194	0	13436194	intron_variant	0	NR	2E-8	7.698970004336019				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	5p13.3	5	32881943		NPR3 - LINC02120	ENSG00000113389	ENSG00000248279		90219	65500	rs146345612-?	rs146345612	0	146345612	intergenic_variant	1	NR	2E-8	7.698970004336019				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA											chr2:165039647-?	chr2:165039647	0			1	NR	2E-22	21.69897000433602				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	5q21.1	5	100532167		FAM174A-DT			ENSG00000247877			rs6884754-?	rs6884754	0	6884754	intron_variant	0	NR	3E-8	7.522878745280337				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	20q13.32	20	59038318		PRELID3B			ENSG00000101166			rs151360-?	rs151360	0	151360	non_coding_transcript_exon_variant	0	NR	4E-9	8.397940008672037				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	21q22.3	21	43409715		LINC01679 - SIK1	ENSG00000237989	ENSG00000142178		47366	4768	rs137923903-?	rs137923903	0	137923903	intergenic_variant	1	NR	1E-8	8.0				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	22q13.1	22	37808252		GCAT			ENSG00000100116			rs2071910-?	rs2071910	0	2071910	intron_variant	0	NR	1E-8	8.0				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA											chr11:16353198-?	chr11:16353198	0			1	NR	2E-13	12.698970004336019				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
2024-08-19	37947095	Guo Y	2023-11-10	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/37947095	Genome-Wide Assessment of Shared Genetic Architecture Between Rheumatoid Arthritis and Cardiovascular Diseases.	Hypertension	193,908 European ancestry cases, 265,230 European ancestry controls	NA	11q22.3	11	107186464		ASS1P13 - CWF19L2	ENSG00000255353	ENSG00000152404		8934	139896	rs12807950-?	rs12807950	0	12807950	intergenic_variant	1	NR	4E-12	11.397940008672037				NR [NR] (imputed)	N	hypertension	http://www.ebi.ac.uk/efo/EFO_0000537	GCST90446531	Genome-wide genotyping array
